idV,device,minV,maxV,diff,created
568948,pilot02,-1219.0552,-1072.7539,146.3013,2020-02-28 10:55:45.333
568962,pilot02,-1099.3652,-958.9233,140.4419,2020-02-28 10:57:58.833
568974,pilot02,-1192.4438,-1061.8286,130.6152,2020-02-28 10:59:53.567
568986,pilot02,-1132.3853,-968.3228,164.0625,2020-02-28 11:01:56.417
568998,pilot02,-1182.1289,-1054.9927,127.1362,2020-02-28 11:03:52.947
569010,pilot02,-1162.7197,-949.3408,213.3789,2020-02-28 11:05:47.797
569022,pilot02,-1102.7832,-1047.9126,54.8706,2020-02-28 11:07:43.353
569036,pilot02,-1062.8052,-945.9229,116.8823,2020-02-28 11:09:57.710
569048,pilot02,-1144.165,-1025.1465,119.0185,2020-02-28 11:11:54.977
569060,pilot02,-1148.6206,-1045.6543,102.9663,2020-02-28 11:13:50.380
569072,pilot02,-1114.7461,-920.2271,194.519,2020-02-28 11:15:45.527
569084,pilot02,-1167.6025,-1029.4189,138.1836,2020-02-28 11:17:41.450
569098,pilot02,-1213.0737,-948.4863,264.5874,2020-02-28 11:19:56.987
569110,pilot02,-1129.3335,-938.7817,190.5518,2020-02-28 11:21:52.337
569122,pilot02,-1134.0942,-1032.4707,101.6235,2020-02-28 11:23:47.093
569134,pilot02,-1178.6499,-1004.6387,174.0112,2020-02-28 11:25:41.720
569148,pilot02,-1110.7788,-925.8423,184.9365,2020-02-28 11:27:57.070
569160,pilot02,-1096.4355,-997.3145,99.1210000000001,2020-02-28 11:29:53.190
569172,pilot02,-1087.5854,-1055.2979,32.2874999999999,2020-02-28 11:31:47.827
569184,pilot02,-1073.6694,-1066.7725,6.89689999999996,2020-02-28 11:33:42.490
569198,pilot02,-1075.9888,-1071.0449,4.94389999999999,2020-02-28 11:35:56.897
569210,pilot02,-1076.4771,-1051.8799,24.5972000000002,2020-02-28 11:37:55.233
569222,pilot02,-1084.4116,-1063.7817,20.6298999999999,2020-02-28 11:39:50.887
569234,pilot02,-1076.5991,-1074.2188,2.38029999999981,2020-02-28 11:41:45.103
569248,pilot02,-1081.1768,-1077.0264,4.15039999999999,2020-02-28 11:43:59.403
569260,pilot02,-1080.0171,-1073.1812,6.83590000000004,2020-02-28 11:45:54.730
569272,pilot02,-1102.1118,-1077.2095,24.9023,2020-02-28 11:47:49.213
569284,pilot02,-1079.1626,-1074.5239,4.6387000000002,2020-02-28 11:49:47.013
569296,pilot02,-1079.5288,-1072.8149,6.71389999999997,2020-02-28 11:51:54.093
569310,pilot02,-1087.8296,-1061.8896,25.9400000000001,2020-02-28 11:53:57.970
569322,pilot02,-1083.1909,-1076.7822,6.40869999999995,2020-02-28 11:55:52.810
569334,pilot02,-1079.895,-1076.1108,3.78420000000006,2020-02-28 11:57:48.767
569346,pilot02,-1079.3457,-1073.1812,6.16450000000009,2020-02-28 11:59:47.007
569358,pilot02,-1078.0029,-1063.7817,14.2212,2020-02-28 12:01:48.093
569368,pilot02,-1080.2612,-1074.8901,5.37109999999984,2020-02-28 12:03:51.753
569380,pilot02,-1075.6836,-1070.6787,5.00490000000013,2020-02-28 12:05:52.973
569392,pilot02,-1074.9512,-1072.937,2.01420000000007,2020-02-28 12:07:49.543
569404,pilot02,-1076.8433,-1070.8008,6.04250000000002,2020-02-28 12:09:44.947
569416,pilot02,-1085.144,-1067.1997,17.9443000000001,2020-02-28 12:11:46.260
569428,pilot02,-1076.7212,-1072.5708,4.15039999999999,2020-02-28 12:13:43.960
569441,pilot02,-1075.5005,-1071.2891,4.21140000000014,2020-02-28 12:15:46.573
569452,pilot02,-1083.7402,-1072.0215,11.7186999999999,2020-02-28 12:17:41.947
569466,pilot02,-1089.1113,-1043.2739,45.8374000000001,2020-02-28 12:19:57.670
569478,pilot02,-1075.7446,-1072.876,2.86860000000001,2020-02-28 12:21:56.303
569490,pilot02,-1078.3691,-1072.876,5.49309999999991,2020-02-28 12:23:55.080
569502,pilot02,-1089.5386,-1048.8892,40.6494,2020-02-28 12:25:50.763
569514,pilot02,-1085.083,-1068.4204,16.6626000000001,2020-02-28 12:27:46.640
569526,pilot02,-1075.4395,-1072.5098,2.92969999999991,2020-02-28 12:29:42.347
569540,pilot02,-1077.1484,-1070.0684,7.07999999999993,2020-02-28 12:31:57.007
569552,pilot02,-1095.0317,-1072.937,22.0947000000001,2020-02-28 12:33:51.890
569564,pilot02,-1167.8467,-973.2666,194.5801,2020-02-28 12:35:46.350
569578,pilot02,-1124.7559,-996.9482,127.8077,2020-02-28 12:37:59.837
569590,pilot02,-1201.2939,-1050.5981,150.6958,2020-02-28 12:39:55.073
569602,pilot02,-1131.0425,-1041.5649,89.4775999999999,2020-02-28 12:41:50.723
569614,pilot02,-1117.3096,-911.3159,205.9937,2020-02-28 12:43:47.383
569626,pilot02,-1140.8691,-1069.9463,70.9227999999998,2020-02-28 12:45:45.523
569638,pilot02,-1195.8618,-1030.1514,165.7104,2020-02-28 12:47:41.397
569652,pilot02,-1158.5693,-1013.3667,145.2026,2020-02-28 12:49:55.310
569664,pilot02,-1095.3369,-1044.7998,50.5371,2020-02-28 12:51:51.667
569676,pilot02,-1070.9839,-1063.5986,7.38529999999992,2020-02-28 12:53:46.317
569688,pilot02,-1073.6694,-1067.5049,6.16450000000009,2020-02-28 12:55:41.227
569702,pilot02,-1079.7119,-1070.4346,9.27729999999997,2020-02-28 12:57:56.087
569714,pilot02,-1091.6748,-1059.8145,31.8603000000001,2020-02-28 12:59:50.697
569726,pilot02,-1082.1533,-1077.7588,4.39449999999988,2020-02-28 13:01:45.250
569740,pilot02,-1086.1816,-1080.6885,5.49309999999991,2020-02-28 13:03:58.967
569752,pilot02,-1087.4634,-1079.6509,7.8125,2020-02-28 13:05:54.880
569764,pilot02,-1101.2573,-1075.0122,26.2451000000001,2020-02-28 13:07:52.520
569776,pilot02,-1086.9751,-1083.8623,3.11280000000011,2020-02-28 13:09:47.127
569787,pilot02,-1089.1724,-1081.8481,7.32429999999999,2020-02-28 13:11:41.940
569802,pilot02,-1086.6699,-1083.4961,3.17380000000003,2020-02-28 13:13:59.337
569814,pilot02,-1088.8672,-1059.3872,29.48,2020-02-28 13:15:54.310
569826,pilot02,-1085.9375,-1082.3975,3.53999999999996,2020-02-28 13:17:53.827
569838,pilot02,-1088.8672,-1082.1533,6.71389999999997,2020-02-28 13:19:48.730
569850,pilot02,-1086.1206,-1078.7964,7.32420000000002,2020-02-28 13:21:44.287
569864,pilot02,-1090.3931,-1068.8477,21.5454,2020-02-28 13:23:58.673
569876,pilot02,-1085.2051,-1081.4819,3.72319999999991,2020-02-28 13:25:55.307
569888,pilot02,-1081.7871,-1076.8433,4.94380000000001,2020-02-28 13:27:49.937
569900,pilot02,-1083.8623,-1079.9561,3.9061999999999,2020-02-28 13:29:47.927
569912,pilot02,-1108.8867,-1071.4111,37.4756,2020-02-28 13:31:42.507
569926,pilot02,-1104.5532,-1076.2939,28.2593000000002,2020-02-28 13:33:55.957
569938,pilot02,-1082.5806,-1077.5146,5.06600000000003,2020-02-28 13:35:51.037
569950,pilot02,-1080.1392,-1075.6836,4.4556,2020-02-28 13:37:45.870
569962,pilot02,-1107.5439,-1048.2788,59.2650999999998,2020-02-28 13:39:40.500
569976,pilot02,-1095.2759,-1073.7915,21.4844000000001,2020-02-28 13:41:57.810
569988,pilot02,-1080.3833,-1072.3267,8.05659999999989,2020-02-28 13:43:52.220
570000,pilot02,-1081.1157,-1076.2939,4.82180000000017,2020-02-28 13:45:50.780
570012,pilot02,-1103.8818,-1050.9033,52.9785000000002,2020-02-28 13:47:46.150
570024,pilot02,-1077.8198,-1072.2656,5.55420000000004,2020-02-28 13:49:43.067
570038,pilot02,-1080.2612,-1074.0356,6.22559999999999,2020-02-28 13:51:59.427
570050,pilot02,-1079.1016,-1072.998,6.10359999999991,2020-02-28 13:53:54.747
570062,pilot02,-1080.4443,-1048.9502,31.4941000000001,2020-02-28 13:55:51.177
570074,pilot02,-1080.0781,-1075.6226,4.45550000000003,2020-02-28 13:57:45.807
570086,pilot02,-1079.9561,-1075.3174,4.6387000000002,2020-02-28 13:59:42.593
570098,pilot02,-1079.4678,-1073.8525,5.61529999999993,2020-02-28 14:01:40.007
570110,pilot02,-1091.0645,-1063.4155,27.6489999999999,2020-02-28 14:03:42.097
570124,pilot02,-1094.1772,-1072.0215,22.1557,2020-02-28 14:05:59.647
570136,pilot02,-1077.5146,-1072.2046,5.30999999999995,2020-02-28 14:07:54.917
570148,pilot02,-1076.6602,-1072.5708,4.08940000000007,2020-02-28 14:09:53.357
570160,pilot02,-1093.2007,-1064.5142,28.6865,2020-02-28 14:11:49.670
570172,pilot02,-1076.6602,-1070.0073,6.65290000000005,2020-02-28 14:13:51.037
570184,pilot02,-1076.1719,-1069.458,6.71389999999997,2020-02-28 14:15:46.040
570196,pilot02,-1072.998,-1071.8384,1.15959999999995,2020-02-28 14:17:42.693
570210,pilot02,-1095.7031,-1048.9502,46.7529,2020-02-28 14:19:57.493
570222,pilot02,-1075.1343,-1070.8008,4.33349999999996,2020-02-28 14:21:53.723
570234,pilot02,-1075.6836,-1071.6553,4.02830000000017,2020-02-28 14:23:54.087
570246,pilot02,-1076.9653,-1070.0073,6.95800000000008,2020-02-28 14:25:50.697
570259,pilot02,-1079.3457,-1056.4575,22.8882000000001,2020-02-28 14:27:48.607
570270,pilot02,-1074.8901,-1070.5566,4.33350000000019,2020-02-28 14:29:43.147
570283,pilot02,-1075.5615,-1070.8618,4.69970000000012,2020-02-28 14:31:45.047
570295,pilot02,-1076.1108,-1071.167,4.94380000000001,2020-02-28 14:33:41.303
570308,pilot02,-1073.3643,-1050.415,22.9493,2020-02-28 14:35:59.037
570320,pilot02,-1074.8291,-1069.458,5.37109999999984,2020-02-28 14:37:54.307
570332,pilot02,-1074.5239,-1068.1152,6.40869999999995,2020-02-28 14:39:53.460
570345,pilot02,-1075.1343,-1067.2607,7.8735999999999,2020-02-28 14:41:52.640
570357,pilot02,-1084.2896,-1055.1758,29.1138000000001,2020-02-28 14:43:51.707
570369,pilot02,-1072.2046,-1067.688,4.51659999999993,2020-02-28 14:45:48.957
570380,pilot02,-1071.7163,-1069.2139,2.50240000000008,2020-02-28 14:47:47.683
570392,pilot02,-1072.7539,-1067.3828,5.37109999999984,2020-02-28 14:49:42.127
570406,pilot02,-1079.9561,-1070.6177,9.33840000000009,2020-02-28 14:51:56.933
570418,pilot02,-1073.4863,-1066.8335,6.65280000000007,2020-02-28 14:53:53.633
570431,pilot02,-1071.8994,-1069.2749,2.62450000000013,2020-02-28 14:55:54.297
570442,pilot02,-1070.9839,-1064.8804,6.10349999999994,2020-02-28 14:57:49.257
570454,pilot02,-1082.8857,-1049.8047,33.0810000000001,2020-02-28 14:59:43.713
570467,pilot02,-1075.8057,-1068.4814,7.32429999999999,2020-02-28 15:01:42.503
570481,pilot02,-1073.9746,-1068.7256,5.24900000000002,2020-02-28 15:03:59.597
570493,pilot02,-1077.5757,-1069.9463,7.62940000000003,2020-02-28 15:05:58.207
570505,pilot02,-1078.0029,-1053.3447,24.6581999999999,2020-02-28 15:07:54.877
570517,pilot02,-1075.1953,-1068.9087,6.28660000000014,2020-02-28 15:09:51.080
570529,pilot02,-1074.5239,-1070.1294,4.39449999999988,2020-02-28 15:11:54.717
570541,pilot02,-1077.6367,-1068.7256,8.91110000000003,2020-02-28 15:13:52.370
570553,pilot02,-1082.1533,-1051.5747,30.5786000000001,2020-02-28 15:15:47.480
570565,pilot02,-1075.8667,-1062.9883,12.8784000000001,2020-02-28 15:17:42.490
570579,pilot02,-1073.8525,-1069.0918,4.76070000000004,2020-02-28 15:19:59.643
570591,pilot02,-1073.6694,-1069.1528,4.51659999999993,2020-02-28 15:21:57.057
570603,pilot02,-1099.0601,-1049.6216,49.4385,2020-02-28 15:23:54.123
570615,pilot02,-1072.6929,-1070.4346,2.25829999999996,2020-02-28 15:25:53.750
570627,pilot02,-1074.2798,-1072.3877,1.89210000000003,2020-02-28 15:27:52.430
570640,pilot02,-1076.9653,-1070.5566,6.40870000000018,2020-02-28 15:29:49.820
570651,pilot02,-1081.3599,-1055.6641,25.6958,2020-02-28 15:31:45.697
570663,pilot02,-1070.2515,-1038.7573,31.4942000000001,2020-02-28 15:33:43.627
570678,pilot02,-1070.3735,-1065.4907,4.88279999999986,2020-02-28 15:35:58.563
570690,pilot02,-1070.3125,-1064.7583,5.55420000000004,2020-02-28 15:37:55.010
570702,pilot02,-1091.1255,-1054.0161,37.1094000000001,2020-02-28 15:39:58.103
570713,pilot02,-1067.8711,-1059.5093,8.36180000000013,2020-02-28 15:41:54.473
570726,pilot02,-1069.5801,-1063.4155,6.16459999999984,2020-02-28 15:43:51.830
570738,pilot02,-1069.7021,-1064.7583,4.94380000000001,2020-02-28 15:45:47.317
570749,pilot02,-1077.6978,-1042.6025,35.0953,2020-02-28 15:47:43.387
570762,pilot02,-1076.4771,-1063.1714,13.3057000000001,2020-02-28 15:49:46.157
570776,pilot02,-1067.5659,-1062.3779,5.1880000000001,2020-02-28 15:51:59.830
570788,pilot02,-1067.688,-1061.4624,6.22560000000021,2020-02-28 15:53:58.100
570800,pilot02,-1063.8428,-1039.1235,24.7193,2020-02-28 15:55:53.963
570811,pilot02,-1067.0166,-1060.73,6.28659999999991,2020-02-28 15:57:50.300
570823,pilot02,-1065.4907,-1058.7769,6.71379999999999,2020-02-28 15:59:48.950
570835,pilot02,-1068.7256,-1061.4014,7.32420000000002,2020-02-28 16:01:46.423
570847,pilot02,-1087.4023,-1043.6401,43.7621999999999,2020-02-28 16:03:41.517
570861,pilot02,-1088.8672,-1059.1431,29.7240999999999,2020-02-28 16:05:56.147
570873,pilot02,-1066.5283,-1061.1572,5.37109999999984,2020-02-28 16:07:58.457
570885,pilot02,-1065.7959,-1060.8521,4.94380000000001,2020-02-28 16:09:59.797
570897,pilot02,-1073.4253,-1062.7441,10.6812000000002,2020-02-28 16:11:55.697
570910,pilot02,-1064.9414,-1060.6689,4.27250000000004,2020-02-28 16:13:53.583
570922,pilot02,-1065.0635,-1060.4858,4.57770000000005,2020-02-28 16:15:54.610
570933,pilot02,-1066.6504,-1057.373,9.27739999999994,2020-02-28 16:17:55.390
570945,pilot02,-1073.5474,-1046.3257,27.2216999999998,2020-02-28 16:19:52.753
570957,pilot02,-1063.2324,-1059.3262,3.90620000000013,2020-02-28 16:21:52.527
570969,pilot02,-1064.5752,-1058.2886,6.28659999999991,2020-02-28 16:23:51.037
570982,pilot02,-1063.7207,-1059.2041,4.51660000000015,2020-02-28 16:25:54.690
570994,pilot02,-1075.3174,-1062.439,12.8783999999998,2020-02-28 16:27:54.147
571006,pilot02,-1062.8052,-1056.3354,6.46980000000008,2020-02-28 16:29:57.300
571018,pilot02,-1065.6738,-1063.1714,2.50240000000008,2020-02-28 16:31:55.567
571030,pilot02,-1064.8193,-1058.96,5.85930000000008,2020-02-28 16:33:56.583
571042,pilot02,-1071.7163,-1036.499,35.2173,2020-02-28 16:35:57.130
571054,pilot02,-1063.4766,-1059.6313,3.84529999999995,2020-02-28 16:37:55.887
571066,pilot02,-1064.209,-1059.2651,4.94389999999999,2020-02-28 16:39:54.123
571078,pilot02,-1064.209,-1057.4341,6.77490000000012,2020-02-28 16:41:50.577
571090,pilot02,-1078.7964,-1060.0586,18.7377999999999,2020-02-28 16:43:48.053
571102,pilot02,-1063.9038,-1050.4761,13.4277,2020-02-28 16:45:45.030
571114,pilot02,-1063.4155,-1058.4106,5.00490000000013,2020-02-28 16:47:46.593
571126,pilot02,-1062.7441,-1056.3965,6.34759999999983,2020-02-28 16:49:53.337
571138,pilot02,-1079.5898,-1037.7808,41.809,2020-02-28 16:51:52.373
571150,pilot02,-1063.6597,-1057.6172,6.04250000000002,2020-02-28 16:53:50.907
571162,pilot02,-1063.5986,-1054.8096,8.78899999999999,2020-02-28 16:55:51.693
571175,pilot02,-1063.9648,-1058.7158,5.24900000000002,2020-02-28 16:57:59.200
571185,pilot02,-1072.4487,-1047.2412,25.2075,2020-02-28 16:59:44.587
571197,pilot02,-1062.1948,-1047.1191,15.0757000000001,2020-02-28 17:01:42.800
571211,pilot02,-1061.5234,-1056.7017,4.82169999999996,2020-02-28 17:03:57.567
571222,pilot02,-1061.0962,-1056.7627,4.33349999999996,2020-02-28 17:05:56.777
571235,pilot02,-1071.3501,-1041.8091,29.5410000000002,2020-02-28 17:07:58.420
571245,pilot02,-1061.8286,-1057.8003,4.02829999999994,2020-02-28 17:09:37.563
571257,pilot02,-1062.3169,-1055.603,6.71389999999997,2020-02-28 17:11:42.943
571269,pilot02,-1061.4014,-1054.8096,6.59179999999992,2020-02-28 17:13:41.810
571283,pilot02,-1075.1953,-1044.0674,31.1279000000002,2020-02-28 17:15:57.867
571293,pilot02,-1059.2651,-1056.1523,3.11280000000011,2020-02-28 17:17:37.243
571305,pilot02,-1060.1196,-1056.3354,3.78420000000006,2020-02-28 17:19:41.797
571319,pilot02,-1061.0962,-1053.894,7.20219999999995,2020-02-28 17:21:59.230
571331,pilot02,-1076.416,-1054.8706,21.5454,2020-02-28 17:23:58.247
571341,pilot02,-1058.8989,-1055.1758,3.72309999999993,2020-02-28 17:25:37.483
571355,pilot02,-1062.1338,-1055.2979,6.83590000000004,2020-02-28 17:27:59.330
571365,pilot02,-1062.2559,-1058.4106,3.84530000000018,2020-02-28 17:29:40.477
571378,pilot02,-1071.5942,-1046.7529,24.8413,2020-02-28 17:31:43.850
571390,pilot02,-1057.7393,-1049.1943,8.54499999999985,2020-02-28 17:33:42.110
571402,pilot02,-1059.5703,-1055.0537,4.51660000000015,2020-02-28 17:35:44.770
571414,pilot02,-1060.8521,-1056.2744,4.57770000000005,2020-02-28 17:37:44.103
571426,pilot02,-1070.5566,-1033.6914,36.8652,2020-02-28 17:39:42.133
571440,pilot02,-1059.8755,-1052.7344,7.14110000000005,2020-02-28 17:41:59.320
571450,pilot02,-1060.1807,-1054.2603,5.92039999999997,2020-02-28 17:43:41.860
571462,pilot02,-1057.7393,-1055.7251,2.01419999999985,2020-02-28 17:45:41.890
571474,pilot02,-1069.1528,-1054.5654,14.5874000000001,2020-02-28 17:47:44.213
571486,pilot02,-1059.6924,-1043.335,16.3573999999999,2020-02-28 17:49:44.787
571498,pilot02,-1058.5938,-1053.7109,4.88290000000006,2020-02-28 17:51:41.563
571512,pilot02,-1056.8237,-1053.5889,3.23479999999995,2020-02-28 17:53:59.440
571524,pilot02,-1069.2139,-1044.4336,24.7802999999999,2020-02-28 17:55:59.290
571534,pilot02,-1060.3638,-1052.7344,7.62940000000003,2020-02-28 17:57:38.507
571546,pilot02,-1058.1055,-1051.3916,6.71389999999997,2020-02-28 17:59:43.303
571558,pilot02,-1057.312,-1053.7109,3.60109999999986,2020-02-28 18:01:44.307
571570,pilot02,-1072.876,-1054.8706,18.0054,2020-02-28 18:03:42.983
571584,pilot02,-1057.6782,-1033.02,24.6582000000001,2020-02-28 18:05:59.783
571596,pilot02,-1059.4482,-1054.0771,5.37110000000007,2020-02-28 18:07:59.693
571608,pilot02,-1058.5327,-1052.7954,5.7373,2020-02-28 18:09:58.910
571620,pilot02,-1066.1621,-1030.9448,35.2173,2020-02-28 18:11:56.063
571632,pilot02,-1058.8379,-1052.4292,6.40869999999995,2020-02-28 18:13:55.650
571644,pilot02,-1056.8848,-1051.5747,5.31010000000015,2020-02-28 18:15:55.210
571655,pilot02,-1058.2275,-1052.124,6.10349999999994,2020-02-28 18:17:54.783
571667,pilot02,-1078.6133,-1032.4707,46.1425999999999,2020-02-28 18:19:53.117
571679,pilot02,-1056.3965,-1046.6919,9.70460000000003,2020-02-28 18:21:49.367
571691,pilot02,-1055.0537,-1051.5747,3.47900000000004,2020-02-28 18:23:50.387
571703,pilot02,-1059.1431,-1051.7578,7.38529999999992,2020-02-28 18:25:53.843
571715,pilot02,-1071.4722,-1021.5454,49.9268,2020-02-28 18:27:52.423
571727,pilot02,-1057.8003,-1031.4331,26.3672000000001,2020-02-28 18:29:50.647
571740,pilot02,-1059.2041,-1053.5278,5.67629999999986,2020-02-28 18:31:54.427
571752,pilot02,-1057.251,-1054.6265,2.6244999999999,2020-02-28 18:33:54.810
571764,pilot02,-1063.6597,-1047.1802,16.4794999999999,2020-02-28 18:35:55.983
571776,pilot02,-1060.9131,-1054.7485,6.16460000000006,2020-02-28 18:37:58.900
571788,pilot02,-1061.0962,-1054.6265,6.46969999999988,2020-02-28 18:39:56.820
571800,pilot02,-1060.0586,-1056.6406,3.41800000000012,2020-02-28 18:41:54.807
571812,pilot02,-1068.7866,-1053.1616,15.625,2020-02-28 18:43:51.980
571824,pilot02,-1061.8286,-1054.8096,7.01900000000001,2020-02-28 18:45:51.193
571836,pilot02,-1058.4717,-1055.2979,3.17380000000003,2020-02-28 18:47:49.977
571848,pilot02,-1058.4717,-1054.8096,3.66210000000001,2020-02-28 18:49:48.583
571859,pilot02,-1069.8853,-1046.5088,23.3764999999999,2020-02-28 18:51:43.837
571872,pilot02,-1056.3354,-1053.894,2.44139999999993,2020-02-28 18:53:48.740
571884,pilot02,-1059.8755,-1050.4761,9.39940000000001,2020-02-28 18:55:53.523
571896,pilot02,-1057.9834,-1051.2695,6.71389999999997,2020-02-28 18:57:53.150
571908,pilot02,-1072.6318,-1053.2837,19.3481000000002,2020-02-28 18:59:52.943
571920,pilot02,-1076.9043,-1051.4526,25.4516999999998,2020-02-28 19:01:49.157
571931,pilot02,-1056.4575,-1049.5605,6.89699999999993,2020-02-28 19:03:48.733
571944,pilot02,-1056.8848,-1053.2227,3.66210000000001,2020-02-28 19:05:46.570
571956,pilot02,-1067.1997,-1045.2271,21.9725999999998,2020-02-28 19:07:41.857
571970,pilot02,-1056.6406,-1048.4009,8.23969999999986,2020-02-28 19:09:57.440
571981,pilot02,-1054.8096,-1048.1567,6.65290000000005,2020-02-28 19:11:54.893
571993,pilot02,-1058.0444,-1051.5137,6.53070000000002,2020-02-28 19:13:55.787
572003,pilot02,-1070.0073,-1032.8979,37.1094000000001,2020-02-28 19:15:38.267
572017,pilot02,-1060.9131,-1050.9033,10.0098,2020-02-28 19:17:59.380
572029,pilot02,-1057.373,-1050.1099,7.26310000000012,2020-02-28 19:19:58.480
572041,pilot02,-1054.6875,-1049.2554,5.43209999999999,2020-02-28 19:21:57.043
572053,pilot02,-1063.2935,-1042.3584,20.9350999999999,2020-02-28 19:23:56.297
572066,pilot02,-1062.6831,-1050.4761,12.2069999999999,2020-02-28 19:25:58.203
572076,pilot02,-1054.4434,-1052.6733,1.77010000000018,2020-02-28 19:27:39.603
572088,pilot02,-1052.8564,-1047.6685,5.1878999999999,2020-02-28 19:29:46.623
572100,pilot02,-1061.3403,-1034.3018,27.0385000000001,2020-02-28 19:31:48.667
572112,pilot02,-1054.7485,-1047.4854,7.26309999999989,2020-02-28 19:33:51.513
572124,pilot02,-1053.894,-1049.7437,4.15030000000002,2020-02-28 19:35:50.080
572136,pilot02,-1054.8096,-1049.3164,5.49320000000012,2020-02-28 19:37:48.313
572148,pilot02,-1064.209,-1033.6304,30.5786000000001,2020-02-28 19:39:42.820
572163,pilot02,-1052.063,-1042.9688,9.0942,2020-02-28 19:41:58.463
572175,pilot02,-1053.4668,-1048.2788,5.18799999999987,2020-02-28 19:43:59.130
572185,pilot02,-1056.0303,-1050.6592,5.37109999999984,2020-02-28 19:45:45.553
572198,pilot02,-1073.9136,-1043.2739,30.6397000000002,2020-02-28 19:47:52.490
572210,pilot02,-1053.4668,-1046.6309,6.83589999999981,2020-02-28 19:49:51.327
572222,pilot02,-1053.1616,-1048.8281,4.33349999999996,2020-02-28 19:51:49.863
572234,pilot02,-1053.5889,-1046.9971,6.59179999999992,2020-02-28 19:53:46.980
572246,pilot02,-1051.5137,-1035.5835,15.9302,2020-02-28 19:55:42.990
572258,pilot02,-1057.4951,-1048.4009,9.0942,2020-02-28 19:57:40.197
572272,pilot02,-1054.2603,-1049.9878,4.27249999999981,2020-02-28 19:59:56.373
572284,pilot02,-1053.2227,-1047.6685,5.55420000000004,2020-02-28 20:01:52.090
572296,pilot02,-1061.8896,-1046.5088,15.3807999999999,2020-02-28 20:03:55.513
572308,pilot02,-1055.1758,-1044.3115,10.8643,2020-02-28 20:05:55.170
572320,pilot02,-1051.9409,-1045.4102,6.53070000000002,2020-02-28 20:07:54.470
572332,pilot02,-1051.3306,-1045.9595,5.37110000000007,2020-02-28 20:09:56.277
572343,pilot02,-1074.3408,-1047.2412,27.0996,2020-02-28 20:11:53.363
572356,pilot02,-1053.5889,-1039.3066,14.2823000000001,2020-02-28 20:13:51.787
572367,pilot02,-1051.7578,-1046.875,4.88280000000009,2020-02-28 20:15:50.083
572379,pilot02,-1053.4058,-1048.2178,5.1880000000001,2020-02-28 20:17:46.243
572391,pilot02,-1058.96,-1049.5605,9.39949999999999,2020-02-28 20:19:41.837
572405,pilot02,-1054.0161,-1020.752,33.2641000000001,2020-02-28 20:21:59.610
572415,pilot02,-1053.833,-1048.3398,5.49320000000012,2020-02-28 20:23:44.223
572427,pilot02,-1054.3823,-1046.3257,8.05659999999989,2020-02-28 20:25:44.167
572439,pilot02,-1057.7393,-1032.1045,25.6348,2020-02-28 20:27:42.083
572451,pilot02,-1050.1709,-1035.2783,14.8926000000001,2020-02-28 20:29:43.650
572465,pilot02,-1051.7578,-1044.7998,6.95800000000008,2020-02-28 20:31:59.880
572477,pilot02,-1051.6968,-1045.2271,6.46969999999988,2020-02-28 20:33:55.513
572489,pilot02,-1063.3545,-1032.2876,31.0668999999998,2020-02-28 20:35:53.553
572501,pilot02,-1058.2886,-1045.4102,12.8784000000001,2020-02-28 20:37:52.160
572513,pilot02,-1051.8799,-1046.814,5.06589999999983,2020-02-28 20:39:56.287
572523,pilot02,-1052.063,-1046.6309,5.43209999999999,2020-02-28 20:41:47.673
572535,pilot02,-1067.3218,-1022.2168,45.1049999999999,2020-02-28 20:43:54.023
572547,pilot02,-1051.5747,-1030.9448,20.6298999999999,2020-02-28 20:45:52.157
572559,pilot02,-1050.8423,-1044.4336,6.40869999999995,2020-02-28 20:47:47.303
572571,pilot02,-1052.3682,-1047.6074,4.76079999999979,2020-02-28 20:49:42.740
572586,pilot02,-1061.2183,-1025.6348,35.5835,2020-02-28 20:51:58.850
572598,pilot02,-1057.4341,-1046.6919,10.7421999999999,2020-02-28 20:53:57.360
572608,pilot02,-1049.2554,-1046.4478,2.80760000000009,2020-02-28 20:55:46.703
572621,pilot02,-1051.9409,-1046.936,5.00490000000013,2020-02-28 20:57:51.940
572633,pilot02,-1061.7065,-1040.1001,21.6063999999999,2020-02-28 20:59:52.193
572644,pilot02,-1050.2319,-1032.7148,17.5171,2020-02-28 21:01:48.650
572656,pilot02,-1049.1333,-1043.5181,5.61519999999996,2020-02-28 21:03:44.510
572668,pilot02,-1047.6074,-1044.5557,3.05170000000021,2020-02-28 21:05:42.483
572680,pilot02,-1060.4248,-1045.8984,14.5264,2020-02-28 21:07:40.577
572694,pilot02,-1051.2085,-1034.4849,16.7236,2020-02-28 21:09:55.040
572706,pilot02,-1051.9409,-1046.0205,5.92039999999997,2020-02-28 21:11:52.153
572718,pilot02,-1048.9502,-1042.2974,6.65280000000007,2020-02-28 21:13:56.433
572730,pilot02,-1065.979,-1021.1792,44.7998,2020-02-28 21:15:59.060
572740,pilot02,-1048.8281,-1026.9165,21.9115999999999,2020-02-28 21:17:41.270
572754,pilot02,-1048.9502,-1042.8467,6.10349999999994,2020-02-28 21:19:59.473
572766,pilot02,-1050.2319,-1041.9922,8.23970000000008,2020-02-28 21:21:55.830
572778,pilot02,-1051.2695,-1030.0903,21.1792,2020-02-28 21:23:52.180
572790,pilot02,-1052.002,-1044.6167,7.38529999999992,2020-02-28 21:25:51.300
